round,accuracy,training_time,round_time
191,69.72477064220183,19.64052965119481,21.190619006752968
192,70.18348623853211,19.822750311344862,21.780885994434357
193,74.92354740061162,20.96838529407978,22.210314210504293
194,70.03058103975535,19.652673173695803,21.127760618925095
195,71.25382262996942,19.811061579734087,22.09333810210228
196,74.00611620795107,19.943781543523073,21.45054429769516
197,76.29969418960245,19.62356162071228,22.01742197945714
198,71.10091743119266,20.284076239913702,21.07133688032627
199,77.37003058103976,20.077970001846552,21.96556729450822
200,72.32415902140673,19.529982291162014,21.26509477943182
201,76.29969418960245,19.998912785202265,22.009909842163324
202,76.91131498470948,19.913265228271484,21.517858300358057
203,71.7125382262997,19.319023851305246,21.559697471559048
204,78.13455657492355,19.276381600648165,21.72063871845603
205,78.2874617737003,19.419047079980373,21.282655619084835
206,79.0519877675841,20.123859904706478,22.138961162418127
207,75.22935779816514,19.558085918426514,21.041762188076973
208,66.66666666666666,20.815347637981176,21.527531296014786
209,78.59327217125383,20.169423632323742,21.69503927603364
210,73.54740061162079,19.178516048938036,20.98761523142457
211,78.89908256880734,19.83106329664588,21.582645371556282
212,68.50152905198776,19.66620470955968,22.50911121442914
213,75.99388379204893,19.760963920503855,21.584322322160006
214,76.14678899082568,19.571532424539328,21.772523168474436
215,74.61773700305811,20.3768196888268,22.58801130205393
216,75.68807339449542,20.34052373841405,22.352287724614143
217,75.38226299694189,19.556207340210676,21.774850845336914
218,71.7125382262997,19.090967386960983,21.56374341994524
219,72.32415902140673,19.671161223202944,21.744973853230476
220,72.78287461773701,20.751983299851418,22.233294136822224
221,75.99388379204893,20.563826728612185,22.375145435333252
222,79.20489296636084,19.769245333969593,21.768109433352947
223,78.44036697247707,19.36342529952526,21.567109271883965
224,78.74617737003058,20.028234165161848,21.993735905736685
225,76.91131498470948,20.373963814228773,22.045935850590467
226,61.92660550458715,19.76760808005929,21.536090716719627
227,69.26605504587155,19.8878306299448,21.865959282964468
228,73.70030581039755,19.676328267902136,21.660167016088963
229,78.74617737003058,19.365467481315136,21.816841933876276
230,76.60550458715596,19.700779400765896,20.92164083570242
231,75.99388379204893,20.27568342536688,21.78803191334009
232,81.80428134556576,19.678099278360605,21.500446308404207
233,79.96941896024465,19.71850172430277,21.94442170113325
234,74.46483180428135,19.579880584031343,21.669424660503864
235,76.29969418960245,19.905085679143667,21.329401690512896
236,74.61773700305811,20.27903175726533,21.63012409955263
237,74.92354740061162,19.71917784959078,21.352526616305113
238,76.29969418960245,20.104389678686857,21.229055792093277
239,74.00611620795107,19.60700837522745,22.09322540834546
240,73.39449541284404,19.6552664488554,21.90412922948599
241,73.70030581039755,19.31823330372572,21.63120547309518
242,74.31192660550458,18.971682466566563,21.37051245942712
243,74.92354740061162,20.23492229729891,21.67996921017766
244,77.37003058103976,20.056514594703913,22.001989129930735
245,78.59327217125383,19.94036690145731,22.026614613831043
246,66.5137614678899,20.868669092655182,21.55670765787363
247,63.76146788990825,19.948466923087835,21.617009945213795
248,72.78287461773701,20.34307884797454,21.64293359220028
249,72.78287461773701,19.889578070491552,21.556944359093904
250,71.86544342507645,20.64907807484269,21.336217667907476
251,78.13455657492355,20.055711537599564,21.886327765882015
252,76.60550458715596,20.030138771981,21.318587213754654
253,84.09785932721712,19.480218157172203,22.283495366573334
254,81.65137614678899,19.797460947185755,21.426186818629503
255,78.59327217125383,20.24282744899392,21.82485058903694
256,79.51070336391437,19.824735328555107,21.497811302542686
257,75.99388379204893,20.127942513674498,21.100215893238783
258,84.86238532110092,19.76606773585081,21.812165219336748
259,83.63914373088684,20.526216957718134,22.191787775605917
260,80.8868501529052,20.30000815168023,22.00960635393858
261,76.14678899082568,20.360233914107084,21.96410647034645
262,40.51987767584097,20.182730581611395,21.48420414701104
263,52.14067278287462,20.923221342265606,21.593024652451277
264,63.608562691131496,20.104926392436028,21.832225251942873
265,64.98470948012233,19.78062355145812,21.74869319424033
266,69.57186544342507,20.081882297992706,21.3473588116467
267,62.079510703363916,19.596334245055914,21.509187012910843
268,66.97247706422019,20.630066607147455,21.791233405470848
269,64.22018348623854,19.57568608596921,21.485973745584488
270,69.26605504587155,20.262024454772472,21.98032384738326
271,68.96024464831805,20.242240987718105,22.472650345414877
272,56.88073394495413,19.663800444453955,21.763134486973286
273,71.25382262996942,19.6527495495975,21.644220121204853
274,72.47706422018348,19.73783415928483,22.135832365602255
275,69.57186544342507,19.914866473525763,21.791301868855953
276,75.22935779816514,20.183109063655138,22.208245187997818
277,69.26605504587155,19.644316896796227,21.79332834854722
278,82.41590214067278,19.690089885145426,21.918729431927204
279,78.13455657492355,19.953495182096958,21.65536654740572
280,72.17125382262996,19.75865702703595,22.134006075561047
281,78.44036697247707,20.438870508223772,21.46496193483472
282,72.01834862385321,20.149981897324324,21.138855032622814
283,73.54740061162079,20.33685014769435,21.978880025446415
284,74.77064220183486,19.709925714880228,21.815922901034355
285,70.9480122324159,19.498061798512936,21.73493141680956
286,77.37003058103976,19.691638495773077,21.31781303882599
287,71.86544342507645,20.046538535505533,21.188866391777992
288,72.93577981651376,20.277819197624922,21.39085355773568
289,74.31192660550458,20.525859616696835,21.568114209920168
290,73.24159021406727,19.820189740508795,21.600793424993753
291,79.81651376146789,19.612368926405907,21.77625982835889
292,75.84097859327217,20.077945802360773,21.746100414544344
293,80.8868501529052,20.05472044274211,22.06563237681985
294,78.74617737003058,19.781777426600456,21.18751183897257
295,73.70030581039755,18.948986995965242,21.642594948410988
296,74.15902140672783,19.955155558884144,21.5237383171916
297,69.72477064220183,20.178545013070107,21.213587567210197
298,76.60550458715596,19.640223886817694,21.541558615863323
299,74.15902140672783,19.800038922578096,21.637234661728144
300,71.86544342507645,20.462434478104115,21.90043905377388
